playerID,year,CrushA,CrushTD,CrushY,CrushGP,CrecA,CrecTD,CrecY,CrecGP,CpassA,CpassTD,CpassY,CpassGP
kerrycash/2500028,1996,0,0,0,0.0,128.0,9.0,1385.0,68.0,0.0,0.0,0.0,0.0
kerrycash/2500028,1991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerrycash/2500028,1992,0,0,0,0.0,1.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0
kerrycash/2500028,1993,0,0,0,0.0,44.0,3.0,539.0,20.0,0.0,0.0,0.0,0.0
kerrycash/2500028,1994,0,0,0,0.0,87.0,6.0,941.0,36.0,0.0,0.0,0.0,0.0
kerrycash/2500028,1995,0,0,0,0.0,103.0,7.0,1131.0,52.0,0.0,0.0,0.0,0.0
kerrygoode/2515049,1988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerrytaylor/2530738,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerrytaylor/2530738,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerwinbell/2499604,1996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerwynnwilliams/2539980,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerwynnwilliams/2539980,2015,53,0,246,5.0,2.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0
kerwynnwilliams/2539980,2016,80,1,388,11.0,4.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0
keshawnmartin/2532900,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keshawnmartin/2532900,2013,4,0,53,16.0,10.0,1.0,85.0,16.0,0.0,0.0,0.0,0.0
keshawnmartin/2532900,2014,4,0,53,16.0,32.0,3.0,338.0,32.0,0.0,0.0,0.0,0.0
keshawnmartin/2532900,2015,4,0,53,16.0,38.0,3.0,416.0,48.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2006,891,24,3614,72.0,137.0,3.0,1143.0,72.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2002,125,4,512,15.0,22.0,1.0,247.0,15.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2003,270,8,1187,29.0,36.0,2.0,383.0,29.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2004,471,14,2211,45.0,71.0,3.0,690.0,45.0,0.0,0.0,0.0,0.0
kevanbarlow/2504723,2005,715,21,3033,60.0,106.0,3.0,902.0,60.0,0.0,0.0,0.0,0.0
kevinalexander/2499390,1996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinalexander/2499390,1997,0,0,0,0.0,4.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0
kevinelliott/2535710,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevineverett/2506425,2006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevineverett/2506425,2007,0,0,0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0
kevinfaulk/2500600,1999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinfaulk/2500600,2000,67,1,227,11.0,12.0,1.0,98.0,11.0,0.0,0.0,0.0,0.0
kevinfaulk/2500600,2001,231,5,797,27.0,63.0,2.0,563.0,27.0,0.0,0.0,0.0,0.0
kevinfaulk/2500600,2002,272,6,966,42.0,93.0,4.0,752.0,42.0,1.0,0.0,23.0,15.0
kevinfaulk/2500600,2003,324,8,1237,57.0,130.0,7.0,1131.0,57.0,2.0,0.0,23.0,30.0
kevinfaulk/2500600,2004,502,8,1875,72.0,178.0,7.0,1571.0,72.0,3.0,0.0,23.0,45.0
kevinfaulk/2500600,2005,556,10,2130,83.0,204.0,8.0,1819.0,83.0,3.0,0.0,23.0,45.0
kevinfaulk/2500600,2006,607,10,2275,91.0,233.0,8.0,2079.0,91.0,3.0,0.0,23.0,45.0
kevinfaulk/2500600,2007,632,11,2398,106.0,276.0,10.0,2435.0,106.0,3.0,0.0,23.0,45.0
kevinfaulk/2500600,2008,694,11,2663,122.0,323.0,11.0,2818.0,122.0,3.0,0.0,23.0,45.0
kevinfaulk/2500600,2009,777,14,3170,137.0,381.0,14.0,3304.0,137.0,4.0,0.0,21.0,60.0
kevinfaulk/2500600,2010,839,16,3505,152.0,418.0,15.0,3605.0,152.0,4.0,0.0,21.0,60.0
kevinfaulk/2500600,2011,847,16,3550,154.0,424.0,15.0,3667.0,154.0,4.0,0.0,21.0,60.0
kevinharmon/2515856,1988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinharmon/2515856,1989,2,0,13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinhogan/2555263,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinhuber/71333,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinhuber/71333,2012,1,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinhuber/71333,2013,2,0,-1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keviningram/2517164,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinjohnson/2501434,2004,1,0,-6,16.0,332.0,24.0,4089.0,79.0,7.0,1.0,56.0,57.0
kevinjohnson/2501434,1999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinjohnson/2501434,2000,1,0,-6,16.0,66.0,8.0,986.0,16.0,1.0,0.0,0.0,16.0
kevinjohnson/2501434,2001,1,0,-6,16.0,123.0,8.0,1655.0,32.0,4.0,0.0,23.0,32.0
kevinjohnson/2501434,2002,1,0,-6,16.0,207.0,17.0,2752.0,48.0,4.0,0.0,23.0,32.0
kevinjohnson/2501434,2003,1,0,-6,16.0,274.0,21.0,3455.0,64.0,6.0,1.0,56.0,48.0
kevinjohnson/2501434,2005,2,0,-6,32.0,367.0,25.0,4462.0,95.0,7.0,1.0,56.0,57.0
kevinjohnson/2501434,2003,1,0,-6,16.0,274.0,21.0,3455.0,64.0,6.0,1.0,56.0,48.0
kevinkasper/2504536,2002,3,0,19,10.0,8.0,0.0,84.0,10.0,0.0,0.0,0.0,0.0
kevinkasper/2504536,2003,6,0,38,16.0,23.0,3.0,264.0,16.0,0.0,0.0,0.0,0.0
kevinkasper/2504536,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinkolb/2507169,2011,36,1,64,19.0,0.0,0.0,0.0,0.0,319.0,11.0,2082.0,18.0
kevinkolb/2507169,2012,53,1,129,28.0,0.0,0.0,0.0,0.0,572.0,20.0,4037.0,27.0
kevinkolb/2507169,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinkolb/2507169,2008,3,0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinkolb/2507169,2009,16,0,0,7.0,0.0,0.0,0.0,0.0,34.0,0.0,144.0,6.0
kevinkolb/2507169,2010,21,1,-1,12.0,0.0,0.0,0.0,0.0,130.0,4.0,885.0,11.0
kevinlee/2501718,1995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1985,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1986,222,7,1104,16.0,29.0,3.0,297.0,16.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1987,396,17,1769,28.0,57.0,3.0,589.0,28.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1988,597,22,2504,40.0,89.0,4.0,812.0,40.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1989,720,25,2989,51.0,100.0,4.0,899.0,51.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1990,757,26,3119,55.0,102.0,4.0,906.0,55.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1991,915,31,3821,69.0,144.0,6.0,1266.0,69.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1992,1112,39,4547,83.0,184.0,8.0,1521.0,83.0,0.0,0.0,0.0,0.0
kevinmack/2501834,1993,1281,45,5090,95.0,197.0,8.0,1602.0,95.0,0.0,0.0,0.0,0.0
kevinnorwood/2543689,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevino'connell/371,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2010,1,0,6,11.0,7.0,0.0,96.0,11.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2011,1,0,6,11.0,10.0,0.0,130.0,17.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2012,3,0,9,25.0,25.0,0.0,294.0,31.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2013,5,0,18,40.0,57.0,4.0,730.0,46.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2014,5,0,18,40.0,78.0,6.0,999.0,62.0,0.0,0.0,0.0,0.0
kevinogletree/81857,2013,5,0,18,40.0,57.0,4.0,730.0,46.0,0.0,0.0,0.0,0.0
kevinscott/2525204,1989,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinthomas/2505158,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinthompson/2504035,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2004,0,0,0,0.0,3.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2005,0,0,0,0.0,11.0,0.0,85.0,27.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2006,0,0,0,0.0,30.0,1.0,296.0,43.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2007,1,0,3,16.0,47.0,1.0,456.0,59.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2008,6,0,33,32.0,112.0,5.0,1256.0,75.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2009,9,0,56,48.0,172.0,13.0,2155.0,91.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2010,13,0,82,62.0,225.0,15.0,2766.0,105.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2011,13,0,82,62.0,276.0,20.0,3387.0,121.0,0.0,0.0,0.0,0.0
kevinwalter/2505453,2012,13,0,82,62.0,315.0,23.0,3861.0,136.0,0.0,0.0,0.0,0.0
kevinware/2505317,2004,0,0,0,0.0,3.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0
kevinware/2505317,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinwhite/2553432,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keylonkincade/2506334,2006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyshawnjohnson/2501435,2006,12,1,87,80.0,744.0,60.0,9756.0,151.0,4.0,0.0,0.0,48.0
keyshawnjohnson/2501435,2004,9,1,71,48.0,603.0,48.0,7936.0,119.0,1.0,0.0,0.0,16.0
keyshawnjohnson/2501435,2005,11,1,84,64.0,673.0,54.0,8917.0,135.0,3.0,0.0,0.0,32.0
keyshawnjohnson/2501435,1996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyshawnjohnson/2501435,1997,0,0,0,0.0,63.0,8.0,844.0,14.0,0.0,0.0,0.0,0.0
keyshawnjohnson/2501435,1998,0,0,0,0.0,133.0,13.0,1807.0,30.0,0.0,0.0,0.0,0.0
keyshawnjohnson/2501435,1999,2,1,60,16.0,216.0,23.0,2938.0,46.0,0.0,0.0,0.0,0.0
keyshawnjohnson/2501435,2000,7,1,66,32.0,305.0,31.0,4108.0,62.0,1.0,0.0,0.0,16.0
keyshawnjohnson/2501435,2001,9,1,71,48.0,376.0,39.0,4982.0,78.0,1.0,0.0,0.0,16.0
keyshawnjohnson/2501435,2002,9,1,71,48.0,482.0,40.0,6248.0,93.0,1.0,0.0,0.0,16.0
keyshawnjohnson/2501435,2003,9,1,71,48.0,558.0,45.0,7336.0,109.0,1.0,0.0,0.0,16.0
keyvanjenkins/2517489,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kharilee/2553552,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khiryrobinson/2542022,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khiryrobinson/2542022,2014,54,1,224,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khiryrobinson/2542022,2015,130,4,586,20.0,8.0,0.0,63.0,10.0,0.0,0.0,0.0,0.0
khiryrobinson/2542022,2016,186,8,766,28.0,25.0,0.0,178.0,18.0,0.0,0.0,0.0,0.0
ki-janacarter/2500016,1996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ki-janacarter/2500016,1997,91,8,264,16.0,22.0,1.0,169.0,16.0,0.0,0.0,0.0,0.0
ki-janacarter/2500016,1998,219,15,728,31.0,43.0,1.0,326.0,31.0,1.0,0.0,0.0,15.0
ki-janacarter/2500016,1999,221,15,732,32.0,49.0,1.0,351.0,32.0,1.0,0.0,0.0,15.0
ki-janacarter/2500016,2003,290,19,1055,49.0,65.0,1.0,458.0,49.0,1.0,0.0,0.0,15.0
ki-janacarter/2500016,2004,309,20,1127,57.0,66.0,1.0,469.0,57.0,1.0,0.0,0.0,15.0
ki-janacarter/2500016,2001,227,16,747,35.0,52.0,1.0,375.0,35.0,1.0,0.0,0.0,15.0
kimanderson/2508499,1981,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1992,0,0,0,0.0,2.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1993,1,0,1,11.0,7.0,0.0,95.0,13.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1994,76,0,292,27.0,47.0,1.0,421.0,29.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1995,138,2,523,43.0,114.0,2.0,946.0,45.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1996,196,4,921,59.0,169.0,3.0,1295.0,61.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1997,250,6,1122,75.0,229.0,5.0,1824.0,77.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1998,329,6,1519,90.0,288.0,7.0,2277.0,92.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,1999,387,7,1749,106.0,352.0,9.0,2739.0,108.0,0.0,0.0,0.0,0.0
kimbleanders/2499414,2000,419,7,1930,108.0,354.0,9.0,2753.0,110.0,0.0,0.0,0.0,0.0
kirkcousins/2532820,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kirkcousins/2532820,2013,3,0,22,3.0,0.0,0.0,0.0,0.0,48.0,4.0,466.0,3.0
kirkcousins/2532820,2014,7,0,36,8.0,0.0,0.0,0.0,0.0,203.0,8.0,1320.0,8.0
kirkcousins/2532820,2015,14,0,56,14.0,0.0,0.0,0.0,0.0,407.0,18.0,3030.0,14.0
kirkcousins/2532820,2016,40,5,104,30.0,0.0,0.0,0.0,0.0,950.0,47.0,7196.0,30.0
kirkphillips/2523175,1984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitricktaylor/2503263,1993,1,0,2,16.0,35.0,1.0,386.0,38.0,0.0,0.0,0.0,0.0
kitricktaylor/2503263,1992,1,0,2,16.0,33.0,0.0,323.0,28.0,0.0,0.0,0.0,0.0
kitricktaylor/2503263,1988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitricktaylor/2503263,1991,1,0,2,16.0,9.0,0.0,105.0,16.0,0.0,0.0,0.0,0.0
kliffkingsbury/2505539,2005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kniledavis/2540178,2016,232,11,777,46.0,29.0,1.0,246.0,46.0,0.0,0.0,0.0,0.0
kniledavis/2540178,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kniledavis/2540178,2014,70,4,242,16.0,11.0,0.0,75.0,16.0,0.0,0.0,0.0,0.0
kniledavis/2540178,2015,204,10,705,32.0,27.0,1.0,222.0,32.0,0.0,0.0,0.0,0.0
kniledavis/2540178,2016,232,11,777,46.0,29.0,1.0,246.0,46.0,0.0,0.0,0.0,0.0
koreyhall/2507231,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koreyhall/2507231,2008,0,0,0,0.0,8.0,0.0,49.0,14.0,0.0,0.0,0.0,0.0
koreyhall/2507231,2009,0,0,0,0.0,15.0,1.0,87.0,25.0,0.0,0.0,0.0,0.0
koreyhall/2507231,2010,0,0,0,0.0,20.0,1.0,128.0,36.0,0.0,0.0,0.0,0.0
koydetmer/2500378,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koydetmer/2500378,1999,7,0,20,8.0,0.0,0.0,0.0,0.0,181.0,5.0,1011.0,8.0
koydetmer/2500378,2000,9,0,18,9.0,0.0,0.0,0.0,0.0,210.0,8.0,1192.0,9.0
koydetmer/2500378,2001,10,0,26,25.0,0.0,0.0,0.0,0.0,211.0,8.0,1192.0,25.0
koydetmer/2500378,2002,18,0,32,41.0,0.0,0.0,0.0,0.0,225.0,8.0,1243.0,41.0
koydetmer/2500378,2003,20,1,36,55.0,0.0,0.0,0.0,0.0,253.0,10.0,1467.0,55.0
koydetmer/2500378,2004,20,1,36,55.0,0.0,0.0,0.0,0.0,258.0,10.0,1499.0,71.0
koydetmer/2500378,2005,30,1,29,71.0,0.0,0.0,0.0,0.0,298.0,10.0,1706.0,87.0
krisadams/2530472,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krishaines/2515590,1980,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krismangum/2501856,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krismangum/2501856,1998,0,0,0,0.0,4.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0
krismangum/2501856,1999,0,0,0,0.0,5.0,0.0,61.0,8.0,0.0,0.0,0.0,0.0
krismangum/2501856,2000,0,0,0,0.0,6.0,0.0,67.0,19.0,0.0,0.0,0.0,0.0
krismangum/2501856,2001,0,0,0,0.0,25.0,1.0,282.0,34.0,0.0,0.0,0.0,0.0
krismangum/2501856,2002,0,0,0,0.0,40.0,3.0,371.0,50.0,0.0,0.0,0.0,0.0
krismangum/2501856,2003,0,0,0,0.0,56.0,3.0,530.0,66.0,0.0,0.0,0.0,0.0
krismangum/2501856,2004,0,0,0,0.0,73.0,3.0,729.0,82.0,0.0,0.0,0.0,0.0
krismangum/2501856,2005,0,0,0,0.0,107.0,6.0,1052.0,97.0,0.0,0.0,0.0,0.0
krismangum/2501856,2006,0,0,0,0.0,130.0,8.0,1254.0,111.0,0.0,0.0,0.0,0.0
kurtkittner/2505140,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtwarner/2503540,2005,91,2,232,62.0,0.0,0.0,0.0,0.0,1965.0,108.0,16501.0,63.0
kurtwarner/2503540,2006,104,2,260,72.0,1.0,0.0,0.0,10.0,2340.0,119.0,19214.0,73.0
kurtwarner/2503540,2007,117,2,263,78.0,1.0,0.0,0.0,10.0,2508.0,125.0,20591.0,79.0
kurtwarner/2503540,2008,134,3,278,92.0,1.0,0.0,0.0,10.0,2959.0,152.0,24008.0,93.0
kurtwarner/2503540,2009,152,3,276,108.0,1.0,0.0,0.0,10.0,3557.0,182.0,28591.0,109.0
kurtwarner/2503540,2004,78,1,202,52.0,0.0,0.0,0.0,0.0,1688.0,102.0,14447.0,53.0
kurtwarner/2503540,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtwarner/2503540,1999,0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,1.0
kurtwarner/2503540,2000,23,1,92,16.0,0.0,0.0,0.0,0.0,510.0,41.0,4392.0,17.0
kurtwarner/2503540,2001,41,1,109,27.0,0.0,0.0,0.0,0.0,857.0,62.0,7821.0,28.0
kurtwarner/2503540,2002,69,1,169,43.0,0.0,0.0,0.0,0.0,1403.0,98.0,12651.0,44.0
kurtwarner/2503540,2003,77,1,202,50.0,0.0,0.0,0.0,0.0,1623.0,101.0,14082.0,51.0
kwamecavil/2504062,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kwamielassiter/2501701,1995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyleadams/2530473,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyleeckel/2506263,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyleeckel/2506263,2009,57,2,169,17.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0
kyleeckel/2506263,2008,33,2,90,12.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0
kylejohnson/2505129,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylejohnson/2505129,2005,0,0,0,0.0,9.0,2.0,126.0,14.0,0.0,0.0,0.0,0.0
kylejohnson/2505129,2006,4,1,9,16.0,26.0,7.0,286.0,30.0,0.0,0.0,0.0,0.0
kylejuszczyk/2540230,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylejuszczyk/2540230,2015,0,0,0,0.0,19.0,1.0,182.0,16.0,0.0,0.0,0.0,0.0
kylejuszczyk/2540230,2016,2,0,3,16.0,60.0,5.0,503.0,32.0,0.0,0.0,0.0,0.0
kylelarson/2505853,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylemackey/2519921,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylemackey/2519921,1989,17,2,98,3.0,0.0,0.0,0.0,0.0,109.0,3.0,604.0,3.0
kyleorton/2506444,2014,111,3,282,74.0,0.0,0.0,0.0,0.0,2265.0,83.0,15019.0,75.0
kyleorton/2506444,2005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyleorton/2506444,2007,24,0,44,15.0,0.0,0.0,0.0,0.0,368.0,9.0,1869.0,15.0
kyleorton/2506444,2008,29,0,43,18.0,0.0,0.0,0.0,0.0,448.0,12.0,2347.0,18.0
kyleorton/2506444,2012,110,3,274,71.0,0.0,0.0,0.0,0.0,2204.0,80.0,14532.0,71.0
kyleorton/2506444,2013,110,3,274,71.0,0.0,0.0,0.0,0.0,2214.0,81.0,14621.0,72.0
kyleorton/2506444,2009,53,3,92,33.0,0.0,0.0,0.0,0.0,913.0,30.0,5319.0,33.0
kyleorton/2506444,2010,77,3,163,49.0,0.0,0.0,0.0,0.0,1454.0,51.0,9121.0,49.0
kyleorton/2506444,2011,99,3,261,62.0,0.0,0.0,0.0,0.0,1952.0,71.0,12774.0,62.0
kyleorton/2506444,2011,99,3,261,62.0,0.0,0.0,0.0,0.0,1952.0,71.0,12774.0,62.0
kylerichardson/2502652,1998,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylerichardson/2502652,2001,2,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylerichardson/2502652,2002,3,0,0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.0,16.0
kylerichardson/2502652,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2012,0,0,0,0.0,26.0,3.0,249.0,15.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2013,0,0,0,0.0,79.0,12.0,742.0,31.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2014,0,0,0,0.0,109.0,15.0,1055.0,39.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2015,0,0,0,0.0,133.0,17.0,1286.0,48.0,0.0,0.0,0.0,0.0
kylerudolph/2495438,2016,0,0,0,0.0,182.0,22.0,1781.0,64.0,0.0,0.0,0.0,0.0
labrandontoefield/2505564,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labrandontoefield/2505564,2004,53,2,212,16.0,14.0,1.0,105.0,16.0,2.0,0.0,32.0,16.0
labrandontoefield/2505564,2005,104,2,381,30.0,42.0,2.0,256.0,30.0,2.0,0.0,32.0,16.0
labrandontoefield/2505564,2006,140,6,523,39.0,45.0,2.0,273.0,39.0,2.0,0.0,32.0,16.0
labrandontoefield/2505564,2007,150,6,545,43.0,45.0,2.0,273.0,39.0,2.0,0.0,32.0,16.0
lacedwards/2555558,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ladainiantomlinson/2504778,2010,2880,138,12490,141.0,530.0,15.0,3955.0,141.0,12.0,7.0,143.0,93.0
ladainiantomlinson/2504778,2011,3099,144,13404,156.0,582.0,15.0,4323.0,156.0,12.0,7.0,143.0,93.0
ladainiantomlinson/2504778,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ladainiantomlinson/2504778,2002,339,10,1236,16.0,59.0,0.0,367.0,16.0,0.0,0.0,0.0,0.0
ladainiantomlinson/2504778,2003,711,24,2919,32.0,138.0,1.0,856.0,32.0,0.0,0.0,0.0,0.0
ladainiantomlinson/2504778,2004,1024,37,4564,48.0,238.0,5.0,1581.0,48.0,1.0,1.0,21.0,16.0
ladainiantomlinson/2504778,2005,1363,54,5899,63.0,291.0,6.0,2022.0,63.0,3.0,1.0,59.0,31.0
ladainiantomlinson/2504778,2006,1702,72,7361,79.0,342.0,8.0,2392.0,79.0,7.0,4.0,106.0,47.0
ladainiantomlinson/2504778,2007,2050,100,9176,95.0,398.0,11.0,2900.0,95.0,10.0,6.0,126.0,63.0
ladainiantomlinson/2504778,2008,2365,115,10650,111.0,458.0,14.0,3375.0,111.0,11.0,7.0,143.0,79.0
ladainiantomlinson/2504778,2009,2657,126,11760,127.0,510.0,15.0,3801.0,127.0,11.0,7.0,143.0,79.0
ladariusgreen/2532853,2016,0,0,0,0.0,77.0,7.0,1087.0,47.0,0.0,0.0,0.0,0.0
ladariusgreen/2532853,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ladariusgreen/2532853,2013,0,0,0,0.0,4.0,0.0,56.0,4.0,0.0,0.0,0.0,0.0
ladariusgreen/2532853,2014,0,0,0,0.0,21.0,3.0,432.0,20.0,0.0,0.0,0.0,0.0
